0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
C0177076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0841108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0546823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0841133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2937352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0195679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0376049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0376055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0846381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0186399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0191925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0376086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0178136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0185990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0376059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0192719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0192866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1527425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0193311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0846208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0405540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0194224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0841057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0195232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0195744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0196950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0197741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0197802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0198464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0202056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1526939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0205076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0205535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0205725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0205868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0206248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0334368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0206701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0208355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0208804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0212009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0221134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0221135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0221280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0223741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0560737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0224134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0224214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0224517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0447896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4316821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0225847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1508502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0226415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0226964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0733952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1185785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4266534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0228740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0228842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0588054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0230132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0446468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0230214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0887870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0242358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4085692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1160592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0232498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0235971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0476409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1456283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1561653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0238518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0282491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0259768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0349403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0740203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0877843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0414438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0478874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0569621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0413956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0261950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0262002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0262088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1367972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0266586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0266929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0266932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0267952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0268381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0268581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0349464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0406670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0269441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0270067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0270627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1318500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0272236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0348196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2349855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0278321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0278846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0278884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0279682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0334579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0280785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0334590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0280793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0282111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0383429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0300759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0301508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0301810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0302052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0302431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0311092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0312631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0312905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0312957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0313040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0487173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1219274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0322630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0324710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0324958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0326198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1081922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0326834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1320142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0327110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0330839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0331865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0333691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0334345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1510449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0341558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1335164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0346303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0348042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0348626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0368721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0369248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0369520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0376498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0369712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1384585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0374982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0374989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0700433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3243431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0392475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0403416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0419203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0425770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0490004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0427480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0431108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0477973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0431614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0431681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0439204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0443892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0471863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0481850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0486934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0487110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0489460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0496723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0490023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0490025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0493823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0497480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0497896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1508807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1561861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0545525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0545526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0545527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0545528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0546839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1314972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1446471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0883180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4554531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1011949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0574292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0878729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0587245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0588058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1556154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0595976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0598962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3175678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5432216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0678295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0679296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0679396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0683498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0679782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0679783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0683692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0684262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0687719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0724655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0724804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1135241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0744374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2937421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1561882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0752304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3846112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0805668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0807269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0807275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0807276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0812211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0919481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0931956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0817445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0826200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3161034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0931957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0931972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0934885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0931982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0931983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0932000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0934886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
